Time, x, y, z,,,,,,,,,,,
69.4446579,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.46855888,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.49338994,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.52024899,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.54350696,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.57153592,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.59645996,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.62620411,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.68208493,-1.685,-9.653,1.072,97.168818,0.057424512,STABLE,,,,,,,,
69.95682396,-0.153,-9.807,-1.225,97.701283,0.084395935,CHANGE,,,,,,,,
69.98938097,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.00344194,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.02096595,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.03924693,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.06269993,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.09008898,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.134102,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.22208489,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.25991286,-0.153,-9.807,-1.225,97.701283,0.084395935,STABLE,,,,,,,,
70.28452505,-0.612,-10.113,-0.766,103.234069,0.360416773,CHANGE,,,,,,,,
70.30683698,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.36061706,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.39448704,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.43355288,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.48062886,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.50525989,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.53040685,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.55410685,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.579641,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.60375489,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.62824286,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.65857305,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.68730487,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.71107401,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.73591794,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.76423682,-0.612,-10.113,-0.766,103.234069,0.360416773,STABLE,,,,,,,,
70.79040684,-0.919,-9.96,0.459,100.256842,0.212833865,CHANGE,,,,,,,,
70.81571282,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.8409759,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.87209,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.89076699,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.91667403,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.93853296,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
70.96942796,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
71.27295197,-0.919,-9.96,0.459,100.256842,0.212833865,STABLE,,,,,,,,
71.29590596,-1.838,-9.653,0.919,97.403214,0.069306663,CHANGE,,,,,,,,
71.32313289,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.34378089,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.36458601,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.40662993,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.43626703,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.4735309,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.50302996,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.52263488,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.54738988,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.610222,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.62803997,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.67775787,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.714651,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.75823392,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.91751695,-1.838,-9.653,0.919,97.403214,0.069306663,STABLE,,,,,,,,
71.96508908,-1.685,-9.653,0.459,96.230315,0.009705143,CHANGE,,,,,,,,
72.0432651,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.09536195,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.14535999,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.17681789,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.24492598,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.255162,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.32863119,-1.685,-9.653,0.459,96.230315,0.009705143,STABLE,,,,,,,,
72.37909415,-1.225,-10.266,1.072,108.040565,0.594256347,CHANGE,,,,,,,,
72.4372993,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.50826411,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.60852318,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.68555431,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.7790466,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.83734948,-1.225,-10.266,1.072,108.040565,0.594256347,STABLE,,,,,,,,
72.95152957,-1.379,-9.807,1.838,101.457134,0.272593211,CHANGE,,,,,,,,
73.06204973,-1.379,-9.807,1.838,101.457134,0.272593211,STABLE,,,,,,,,
73.13198362,-1.379,-9.807,1.838,101.457134,0.272593211,STABLE,,,,,,,,
73.33613479,-1.379,-9.807,1.838,101.457134,0.272593211,STABLE,,,,,,,,
73.37298572,-1.685,-9.96,-0.459,102.251506,0.311948675,CHANGE,,,,,,,,
73.42839062,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.49082767,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.54950463,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.60942757,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.67739285,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.70308676,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.76319972,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.81246272,-1.685,-9.96,-0.459,102.251506,0.311948675,STABLE,,,,,,,,
73.89342371,-0.766,-9.653,1.992,97.735229,0.086112937,CHANGE,,,,,,,,
73.92988578,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.03317968,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.08633582,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.12398474,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.16383283,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.18536274,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.22511475,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.26469962,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.30800168,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.34259169,-0.766,-9.653,1.992,97.735229,0.086112937,STABLE,,,,,,,,
74.3895518,-1.072,-9.807,1.992,101.294497,0.26451673,CHANGE,,,,,,,,
74.43209474,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.47510283,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.51415483,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.53658382,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.57853977,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.62423675,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.66624562,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.71455781,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.73932282,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.76922576,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.79330079,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.81941072,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.87207667,-1.072,-9.807,1.992,101.294497,0.26451673,STABLE,,,,,,,,
74.93960683,-1.072,-9.653,1.225,95.830218,-0.010709014,CHANGE,,,,,,,,
74.97721164,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.02468364,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.07465474,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.11992185,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.17981882,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.20363874,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.22666569,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.24957867,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.27011867,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.29316874,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.31189675,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.34324474,-1.072,-9.653,1.225,95.830218,-0.010709014,STABLE,,,,,,,,
75.37993569,-0.766,-9.96,0.612,100.1629,0.208141686,CHANGE,,,,,,,,
75.40502067,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.42949266,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.57624478,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.59212275,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.6128387,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.62997885,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.65311666,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.67829986,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.71222277,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.73589368,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.75988264,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.79467363,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.81209869,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.83504267,-0.766,-9.96,0.612,100.1629,0.208141686,STABLE,,,,,,,,
75.85802073,-1.379,-9.96,0.919,101.947802,0.296920422,CHANGE,,,,,,,,
75.88148565,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
75.93939276,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
75.96572776,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
76.00123377,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
76.0322227,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
76.06269164,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
76.76998372,-1.379,-9.96,0.919,101.947802,0.296920422,STABLE,,,,,,,,
76.78327079,-0.459,-11.032,0.919,122.760266,1.279723191,CHANGE,,,,,,,,
76.81294985,-0.459,-11.032,0.919,122.760266,1.279723191,STABLE,,,,,,,,
76.83919163,-0.459,-11.032,0.919,122.760266,1.279723191,STABLE,,,,,,,,
76.86870595,0.459,-10.573,1.072,113.148194,0.837113988,CHANGE,,,,,,,,
76.88845297,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
76.91564294,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
76.94971677,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
76.97496196,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.00839587,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.0337009,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.05803391,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.08820792,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.11127182,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.13942882,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.16065784,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.1854529,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.21422978,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.24256392,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.26253792,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.28896495,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.59752989,0.459,-10.573,1.072,113.148194,0.837113988,STABLE,,,,,,,,
77.61958385,-2.451,-6.282,0,45.470925,-3.056786745,CHANGE,,,,,,,,
77.67511773,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.70084977,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.7253778,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.7567749,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.77619791,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.78954387,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.79977179,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.80996776,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.82004976,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.8301208,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.84625793,-2.451,-6.282,0,45.470925,-3.056786745,STABLE,,,,,,,,
77.85652971,0.306,-8.734,-2.604,83.157208,-0.680942593,CHANGE,,,,,,,,
77.86689591,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.87713695,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.88737893,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.89781284,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.90818691,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.91871095,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.9286418,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.94120288,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.95135593,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.96171474,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.97417283,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
77.98425484,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.00579977,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.01614594,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.04199886,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.06205082,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.08014775,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.48398591,0.306,-8.734,-2.604,83.157208,-0.680942593,STABLE,,,,,,,,
78.49439884,-2.451,-15.476,2.911,253.987898,6.136997772,CHANGE,,,,,,,,
78.50447775,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.52646781,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.53804875,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.54866792,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.56186677,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.57205177,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.59726597,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.60768581,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.61830784,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.62883283,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.63883377,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.64905787,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.66214586,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.67243196,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.6829219,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.69495083,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.70945574,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.72066976,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.73107983,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.7414949,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.75457097,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.76666785,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.7764938,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.78936888,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.79970885,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.80918194,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.81911684,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.82950188,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.83974792,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.85264994,-2.451,-15.476,2.911,253.987898,6.136997772,STABLE,,,,,,,,
78.86493684,-5.056,-9.194,-2.604,116.873588,1.01080885,CHANGE,,,,,,,,
78.87476278,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.88480974,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.89466978,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.90493275,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.91508676,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.92502285,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.93497182,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.94515277,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
78.97094179,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
79.65342976,-5.056,-9.194,-2.604,116.873588,1.01080885,STABLE,,,,,,,,
79.66369892,1.685,-10.419,0.153,111.418195,0.755481751,CHANGE,,,,,,,,
79.67385889,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.68646885,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.69876791,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.70921374,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.72386576,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.73419596,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.74458481,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.75463081,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.76518894,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.77519895,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.78745795,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.79755879,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.80755378,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.81794191,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.82837773,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.83852578,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.8520608,1.685,-10.419,0.153,111.418195,0.755481751,STABLE,,,,,,,,
79.86221076,-2.604,-5.516,-1.838,40.585316,-3.429339438,CHANGE,,,,,,,,
79.87250091,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.88568092,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.89561082,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.90563274,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.91585685,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.92601276,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.93618895,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.94634582,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.95680691,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.9667678,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.97896076,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
79.99076296,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.00078989,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.01099182,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.02108384,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.0316918,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.04213382,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.05245281,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.06285192,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.07322289,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.08699084,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.09716583,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.10749675,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.11833979,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.13555981,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.14572574,-2.604,-5.516,-1.838,40.585316,-3.429339438,STABLE,,,,,,,,
80.92704774,1.532,-9.194,0.612,87.251204,-0.459164705,CHANGE,,,,,,,,
80.9372449,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
80.9474578,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
80.95776678,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
80.96826983,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
80.9806409,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
80.99118877,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.00154186,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.01422883,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.0244558,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.03463388,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.04504181,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.05558992,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.06633783,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.07657076,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.08886386,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.09924079,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.10931183,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.12298394,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.13331676,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.14952994,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.1601298,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.17052485,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.18110395,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.19120193,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
81.20133282,1.532,-9.194,0.612,87.251204,-0.459164705,STABLE,,,,,,,,
